axis_level,method,p_interval,fraction_in
800,gp_mle,0.7368421052631579,0.7301387137452712
800,gp_mle,0.7894736842105263,0.7776376628835645
800,gp_mle,0.8421052631578947,0.8276586801176965
800,gp_mle,0.894736842105263,0.8835645229087852
800,gp_mle,0.9473684210526315,0.9419924337957125
800,gp_mle,1.0,1.0
300,kriging,0.0,0.0
300,kriging,0.0526315789473684,0.0508617065994115
300,kriging,0.1052631578947368,0.0954182429592265
300,kriging,0.1578947368421052,0.1408154686843211
300,kriging,0.2105263157894736,0.1929382093316519
300,kriging,0.2631578947368421,0.2404371584699453
300,kriging,0.3157894736842105,0.2971836906263135
300,kriging,0.3684210526315789,0.346364018495166
300,kriging,0.4210526315789473,0.3921815889029004
300,kriging,0.4736842105263157,0.4396805380411938
300,kriging,0.5263157894736842,0.4939050021017234
300,kriging,0.5789473684210527,0.5435056746532156
300,kriging,0.631578947368421,0.5901639344262295
300,kriging,0.6842105263157894,0.6443883984867591
300,kriging,0.7368421052631579,0.6918873476250526
300,kriging,0.7894736842105263,0.7431693989071039
300,kriging,0.8421052631578947,0.7961328289197142
300,kriging,0.894736842105263,0.8650693568726355
300,kriging,0.9473684210526316,0.926860025220681
300,kriging,1.0,1.0
300,sgs,0.0,0.0
300,sgs,0.0526315789473684,0.0479192938209331
300,sgs,0.1052631578947368,0.087431693989071
300,sgs,0.1578947368421052,0.1403951240016814
300,sgs,0.2105263157894736,0.1895754518705338
300,sgs,0.2631578947368421,0.2353930222782682
300,sgs,0.3157894736842105,0.2782681799075241
300,sgs,0.3684210526315789,0.3257671290458175
300,sgs,0.4210526315789473,0.3736864228667507
300,sgs,0.4736842105263157,0.416141235813367
300,sgs,0.5263157894736842,0.4649012189995796
300,sgs,0.5789473684210527,0.5098781000420345
300,sgs,0.631578947368421,0.560739806641446
300,sgs,0.6842105263157894,0.6116015132408575
300,sgs,0.7368421052631579,0.648171500630517
300,sgs,0.7894736842105263,0.7061790668348046
300,sgs,0.8421052631578947,0.7595628415300546
300,sgs,0.894736842105263,0.8116855821773854
300,sgs,0.9473684210526316,0.8764186633039092
300,sgs,1.0,0.9995796553173604
300,rbf_bootstrap,0.0,0.0
300,rbf_bootstrap,0.0526315789473684,0.0163934426229508
300,rbf_bootstrap,0.1052631578947368,0.0323665405632618
300,rbf_bootstrap,0.1578947368421052,0.0483396385035729
300,rbf_bootstrap,0.2105263157894736,0.0630517023959646
300,rbf_bootstrap,0.2631578947368421,0.0744010088272383
300,rbf_bootstrap,0.3157894736842105,0.0836485918453131
300,rbf_bootstrap,0.3684210526315789,0.1029844472467423
300,rbf_bootstrap,0.4210526315789473,0.1193778898696931
300,rbf_bootstrap,0.4736842105263157,0.1382934005884825
300,rbf_bootstrap,0.5263157894736842,0.1597309794031105
300,rbf_bootstrap,0.5789473684210527,0.1790668348045397
300,rbf_bootstrap,0.631578947368421,0.1984026902059689
300,rbf_bootstrap,0.6842105263157894,0.2236233711643547
300,rbf_bootstrap,0.7368421052631579,0.2459016393442623
300,rbf_bootstrap,0.7894736842105263,0.2770071458596049
300,rbf_bootstrap,0.8421052631578947,0.3097940311055065
300,rbf_bootstrap,0.894736842105263,0.3547709121479613
300,rbf_bootstrap,0.9473684210526316,0.4127784783522488
300,rbf_bootstrap,1.0,0.949978982765868
300,gp_mle,0.0,0.0
300,gp_mle,0.0526315789473684,0.0420344682639764
300,gp_mle,0.1052631578947368,0.1055065153425809
300,gp_mle,0.1578947368421052,0.1475409836065573
300,gp_mle,0.2105263157894736,0.1920975199663724
300,gp_mle,0.2631578947368421,0.2404371584699453
300,gp_mle,0.3157894736842105,0.2904581757040773
300,gp_mle,0.3684210526315789,0.3455233291298865
300,gp_mle,0.4210526315789473,0.4001681378730559
300,gp_mle,0.4736842105263157,0.4510298444724674
300,gp_mle,0.5263157894736842,0.5006305170239597
300,gp_mle,0.5789473684210527,0.5510718789407314
300,gp_mle,0.631578947368421,0.6094997898276587
300,gp_mle,0.6842105263157894,0.6591004623791509
300,gp_mle,0.7368421052631579,0.7095418242959226
300,gp_mle,0.7894736842105263,0.7578814627994955
300,gp_mle,0.8421052631578947,0.8036990332072299
300,gp_mle,0.894736842105263,0.8713745271122321
300,gp_mle,0.9473684210526316,0.9344262295081968
300,gp_mle,1.0,1.0
